ncols	39
nrows	37
xllcorner	501826.655415
yllcorner	5174221.807663
cellsize	690.000000
NODATA_value	-32768.000000
0.71	2.76	0.69	0.51	4.34	0.94	3.77	0.68	0.69	0.65	0.71	0.66	0.67	0.74	0.67	0.66	0.68	2.26	0.62	0.66	0.70	3.48	1.20	0.73	0.15	0.41	1.87	3.68	0.77	2.62	0.77	0.77	2.01	0.71	2.09	2.87	0.71	0.80	0.80	
0.71	2.76	0.69	0.51	4.34	0.94	3.77	0.68	0.69	0.65	0.71	0.66	0.67	0.74	0.67	0.66	0.68	2.26	0.62	0.66	0.70	3.48	1.20	0.73	0.15	0.41	1.87	3.68	0.77	2.62	0.77	0.77	2.01	0.71	2.09	2.87	0.71	0.80	0.80	
0.76	2.10	0.66	3.49	4.04	0.98	0.96	0.65	0.66	0.64	0.70	0.65	0.66	0.75	0.69	0.66	0.69	0.60	2.66	0.59	0.68	3.14	3.10	0.80	1.96	2.09	4.22	3.81	0.67	3.05	0.77	0.81	2.22	0.70	1.94	3.18	0.71	0.80	0.80	
0.79	2.22	3.67	3.53	3.06	3.40	4.34	1.01	3.43	0.61	0.68	0.64	0.67	0.72	0.70	0.68	0.68	0.65	0.65	0.71	0.38	3.29	0.70	0.83	0.77	2.33	3.38	3.97	3.21	3.14	2.72	1.93	2.63	0.62	0.85	0.60	0.74	0.77	0.77	
0.68	0.61	0.52	3.43	0.69	0.63	0.65	0.65	3.49	3.81	0.64	0.65	0.68	0.69	0.70	0.71	0.70	0.66	2.69	2.34	2.94	2.96	0.68	0.80	0.33	2.55	2.93	2.20	4.12	3.70	3.34	3.19	2.98	2.97	3.73	0.65	0.73	0.72	0.72	
0.71	0.69	0.55	2.89	3.44	0.69	0.68	0.65	2.81	2.37	2.84	0.66	3.00	0.66	0.70	0.73	0.73	1.58	1.95	0.41	2.58	0.62	0.73	0.76	0.74	2.51	2.88	3.34	3.39	1.83	3.79	3.51	3.79	2.20	3.54	3.47	3.36	2.81	2.81	
0.71	0.68	0.63	0.58	3.43	0.68	0.69	0.64	2.79	2.11	2.43	0.67	0.67	0.65	0.69	0.72	0.72	0.73	0.67	0.57	0.66	0.70	0.70	0.69	2.16	0.54	2.82	2.88	0.73	2.31	0.40	3.42	4.19	1.53	3.72	1.43	0.92	3.20	3.20	
0.64	0.65	0.65	0.62	0.61	0.67	0.68	0.64	0.66	0.68	0.66	0.68	0.70	0.66	0.67	0.68	0.69	0.69	0.65	0.61	0.67	0.70	0.68	0.68	0.73	0.71	2.75	0.66	0.84	0.43	2.10	3.37	3.48	3.27	3.76	3.26	3.01	2.85	2.85	
0.88	0.69	0.63	0.66	0.65	0.65	0.67	0.64	0.65	0.71	0.71	0.71	0.69	0.66	0.65	0.65	2.30	0.65	0.64	0.63	0.65	0.68	0.69	0.70	0.75	0.70	2.64	0.71	0.83	0.79	1.96	4.05	3.52	2.74	0.68	0.69	2.73	2.66	2.66	
0.67	0.60	0.64	0.68	0.66	0.63	0.68	0.58	0.60	0.74	0.76	0.71	0.69	0.66	0.61	2.71	2.66	2.83	0.64	0.66	0.63	0.61	0.68	0.70	0.75	0.70	2.58	0.59	0.81	0.81	1.93	3.89	3.05	0.68	0.72	2.18	0.72	0.74	0.74	
0.56	0.60	0.65	0.68	0.62	0.64	0.70	2.63	3.47	0.73	0.76	1.70	0.67	2.03	2.85	2.46	2.65	0.72	0.63	0.68	0.64	0.74	0.65	0.68	0.74	0.68	3.33	0.65	0.77	0.78	0.47	2.58	3.89	0.62	0.72	0.64	0.76	0.79	0.79	
0.87	0.65	0.74	0.67	3.08	3.40	0.68	3.55	0.66	0.73	0.74	0.70	0.67	2.37	2.96	3.56	2.90	0.76	2.88	0.65	3.10	0.63	0.77	0.68	0.71	0.67	0.53	0.59	0.74	0.76	0.72	2.32	3.94	2.16	0.66	2.87	0.76	0.81	0.81	
1.05	0.80	0.86	0.67	3.41	0.76	3.35	0.61	0.73	0.74	0.73	0.69	2.55	2.71	3.08	0.60	3.80	0.68	3.32	3.84	1.03	4.31	0.64	0.67	0.70	0.67	0.58	0.62	0.71	0.75	0.44	3.09	1.50	3.51	3.30	2.92	0.78	0.83	0.83	
3.85	1.06	2.97	3.39	3.57	3.94	3.41	0.63	0.75	0.74	0.72	2.34	3.29	3.17	3.51	3.68	3.70	3.70	3.60	3.64	2.58	2.57	3.12	0.72	0.70	0.67	0.59	0.59	0.69	0.72	0.99	2.40	2.53	1.80	3.55	2.91	0.79	0.83	0.83	
1.87	1.18	3.23	4.06	4.04	1.25	3.34	3.62	0.75	0.75	2.51	2.80	2.84	3.57	3.98	3.82	3.72	3.67	2.54	2.95	2.69	2.73	3.12	3.22	0.72	2.53	3.07	2.90	2.53	0.68	0.66	0.36	1.87	3.09	3.01	0.61	0.77	0.78	0.78	
4.10	0.89	3.69	1.63	1.38	3.50	3.39	0.85	0.80	0.77	0.50	2.75	2.84	3.92	3.91	3.68	3.25	3.50	2.38	2.51	2.09	2.30	2.38	2.10	0.70	1.87	2.15	2.48	2.47	2.25	2.31	0.62	2.86	2.72	2.60	0.71	0.71	0.69	0.69	
3.36	3.75	4.72	1.74	0.73	1.01	3.20	1.46	3.35	0.64	0.54	2.97	4.47	3.41	4.12	3.77	3.17	2.50	0.76	1.77	0.73	1.46	0.66	0.68	0.67	0.66	0.69	0.71	1.59	0.71	2.11	0.60	2.30	2.28	0.71	0.73	1.56	1.77	1.77	
3.96	4.98	1.68	1.83	1.27	4.05	1.69	1.22	2.32	0.55	2.64	3.10	4.54	3.87	3.61	3.63	3.07	2.69	0.75	0.73	0.71	0.69	0.69	0.69	0.65	0.64	0.68	1.74	0.76	0.67	1.33	2.24	0.67	0.71	0.73	0.68	0.65	0.67	0.67	
4.74	4.31	4.59	1.49	2.04	1.93	1.09	1.01	0.78	0.75	1.03	3.54	3.63	3.52	2.87	0.63	0.67	0.73	0.73	0.70	0.71	0.70	1.77	1.82	2.51	0.63	2.40	0.73	0.82	1.14	0.48	0.64	0.76	0.75	0.70	2.26	2.56	2.45	2.45	
1.99	4.38	4.59	1.96	4.71	3.78	3.58	1.24	0.98	1.20	4.97	3.31	2.98	0.76	0.72	0.68	2.27	0.73	0.71	2.04	2.18	2.15	2.29	2.78	3.14	2.62	2.44	2.43	0.83	1.69	2.77	0.61	0.83	1.29	1.54	0.67	1.78	0.63	0.63	
2.37	3.25	2.03	1.62	3.98	2.25	1.70	1.14	1.31	0.63	3.07	1.30	0.91	0.65	0.73	0.68	0.66	2.32	2.27	2.98	3.27	2.93	3.26	3.75	3.51	3.68	0.71	0.75	0.76	2.47	3.26	2.39	0.80	0.76	0.64	0.68	0.73	1.44	1.44	
1.25	1.53	1.45	1.96	1.48	3.88	2.00	1.34	3.17	4.31	1.61	0.66	4.24	3.35	0.71	2.79	3.16	3.11	3.17	3.58	3.63	3.28	3.59	2.49	2.81	0.62	0.79	0.77	2.28	3.31	0.53	0.67	2.87	0.70	0.63	0.64	0.77	0.79	0.79	
